sample	mach	seq_date	initial	passed_filter_reads	low_quality_reads	too_many_n_reads	too_short_reads	too_long_reads	raw_total_reads	raw_total_bases	raw_q20_bases	raw_q30_bases	raw_q20_rate	raw_q30_rate	raw_read1_mean_length	raw_read2_mean_length	raw_gc_content	total_reads	total_bases	q20_bases	q30_bases	q20_rate	q30_rate	read1_mean_length	read2_mean_length	gc_content	homozygosity	heterozygosity	genomesize	repeatsize	uniquesize	modelfit	errorrate	num_contigs	num_contigs_mitochondrion	num_contigs_plastid	num_contigs_prokarya	bp_mitochondrion	bp_plastid	bp_prokarya	complete	single_copy	multi_copy	fragmented	missing	n_markers	domain	number_of_scaffolds	number_of_contigs	total_length	percent_gaps	scaffold_n50	contigs_n50	unique_k_mers_assembly	k_mers_total	qv	error	k_mer_set	solid_k_mers	total_k_mers	completeness	depmethod	adjust	readbp	mapadjust	scdepth	estgenomesize
OG396	NOVA	230324	LP	296781028	3908086	51312	6476886	0	307217312	45812459215	43907358602	41312485476	0.958415	0.901774	149	149	0.413277	296781028	44313208241	42748897916	40306010184	0.964699	0.909571	149	149	0.412961	99.7028%	0.402246%	935,443,689	155,346,421	780,097,268	99.2722%	0.398873%	16589132	27	12	27	55451	15473	46304	72.8	72.1	0.7	11.6	15.6	3640	eukaryota	174518	174518	1000272754	0.000%	15898	15898	903192751	996782394	9.72507	0.106535	all	24233828	523326296	4.63073	mpileup	IndelRatio	22159237961	0.999580004499215	20.38	1087504392
OG366	NOVA	230324	LP	313248984	12400814	52872	8025156	0	333727826	49734054829	46736307717	43481084484	0.939724	0.874272	149	148	0.452583	313248984	46769435748	44566755263	41648479094	0.952903	0.890506	149	149	0.449053	99.2842%	0.730908%	579,552,338	54,948,104	524,604,234	97.6302%	0.535949%	11337830	73	18	20	148332	27195	33075	72.3	71.5	0.8	9.8	17.9	3640	eukaryota	142397	142398	683382528	0.000%	13422	13422	640949106	680533994	8.97304	0.126676	all	13604790	679562948	2.00199	mpileup	IndelRatio	23390735184	0.999086558609562	34.3	682494701
OG393	NOVA	230324	LP	302124434	6891404	49990	32802880	0	341868708	48167003337	46192753363	43781752608	0.959012	0.908957	140	140	0.425082	302124434	44389329754	43017397342	40864789230	0.969093	0.920599	146	146	0.423016	98.7078%	1.32217%	726,537,084	98,225,653	628,311,431	99.1764%	0.498609%	19001409	144	60	82	236013	83377	116885	54.1	53.2	0.9	14.5	31.4	3640	eukaryota	566386	566386	1064836797	0.000%	3431	3431	133133	1053509077	52.2055	6.01803e-06	all	714885432	815148412	87.7	mpileup	IndelRatio	22199947956	0.998798473932963	19.52	1138720632
OG398	NOVA	230324	LP	299122524	3626674	51222	4266090	0	307066510	45850617149	44097146776	41586209314	0.961757	0.906993	149	149	0.396208	299122524	44684451253	43174471159	40782211621	0.966208	0.912671	149	149	0.395855	99.448%	0.942978%	1,086,938,700	266,002,718	820,935,982	98.5127%	0.495693%	25400720	146	81	43	247190	106766	65246	38.1	37.5	0.6	18.7	43.2	3640	eukaryota	516023	516023	1393352541	0.000%	6581	6581	145150	1383032081	53.0121	4.9979e-06	all	914478558	1030850093	88.7111	mpileup	IndelRatio	22343562259	0.997260618020361	15.92	1407416957
OG404	NOVA	230324	LP	309331980	2938670	53252	5389936	0	317713838	47476223944	45637975217	43015670821	0.961281	0.906047	149	149	0.398487	309331980	46165957977	44609153540	42118363415	0.966278	0.912325	149	149	0.398431	99.576%	0.438227%	783,804,895	73,720,454	710,084,441	99.4551%	0.341994%	12423150	8	6	13	19796	14370	22301	79.8	79.1	0.7	9.7	10.5	3640	eukaryota	79748	79749	817472530	0.000%	34601	34601	23103	815877023	58.7017	1.34844e-06	all	741337341	795882331	93.1466	mpileup	IndelRatio	23085673157	0.998929891249367	25.85	893978335
OG425	NOVA	230324	LP	392761600	5170954	68374	6138050	0	404138978	60379160351	57886549805	54424758966	0.958717	0.901383	149	149	0.408734	392761600	58702786774	56582231633	53294661295	0.963876	0.907873	149	149	0.408251	99.4613%	0.558397%	906,884,756	127,175,376	779,709,380	98.8788%	1.22252%	29848860	0	0	0	NA	NA	NA	83.4	43.8	39.6	7.9	8.7	3640	eukaryota	352987	352987	1954539475	0.000%	12378	12378	189525	1947479735	53.3401	4.63441e-06	all	1630063780	1726717631	94.4025	mpileup	IndelRatio	29353728418	0.998875440061417	6.85	4287645413
OG362	NOVA	230324	LP	386524110	11098078	65490	8479908	0	406167586	60567417519	57013189980	52879679577	0.941318	0.873071	149	149	0.441527	386524110	57733364008	54914211825	51102718252	0.951169	0.885151	149	149	0.43902	98.838%	1.18164%	466,054,263	32,629,943	433,424,320	96.7208%	0.519785%	10191238	19	8	23	41414	9959	34864	64.4	63.5	0.9	11.7	23.9	3640	eukaryota	186876	186876	572632271	0.000%	7719	7719	50019	568894751	53.781	4.18699e-06	all	473153311	538176000	87.918	mpileup	IndelRatio	28870954962	0.999153149951546	51.54	560678623
OG394	NOVA	230324	LP	281334356	25680008	45812	34705048	0	341765224	49941322024	45208993237	41799704181	0.905242	0.836976	146	145	0.519543	281334356	41728220813	39757506447	37329770347	0.952773	0.894593	148	148	0.505897	99.5472%	0.560996%	692,602,516	148,926,295	543,676,221	98.875%	0.630733%	13375120	708	55	331	1282973	87843	560353	14.9	14.5	0.4	5.1	80	3640	eukaryota	269158	269158	804007890	0.000%	6105	6105	70727	798624730	53.7496	4.21737e-06	all	584946838	643753586	90.865	mpileup	IndelRatio	20873180329	0.999336056967046	20.83	1002746451
OG372	NOVA	230324	LP	260938690	5757178	45952	5773858	0	272515678	40697889189	38780785671	36397242695	0.952894	0.894328	149	149	0.418207	260938690	38982593487	37498040123	35304246096	0.961918	0.905641	149	149	0.416683	99.3094%	0.702741%	638,868,864	59,125,330	579,743,534	99.1758%	0.390358%	11401599	62	25	28	118590	32396	40192	74.3	73.4	0.9	11	14.7	3640	eukaryota	144625	144626	704611738	0.000%	17421	17421	622423425	701718586	10.0604	0.0986183	all	41475416	766006091	5.4145	mpileup	IndelRatio	19494170029	0.999216261695276	27.21	716889793
OG395	NOVA	230324	LP	297707424	26961384	50414	29525750	0	354244972	52073242590	47436817962	43981449012	0.910963	0.844607	147	146	0.520562	297707424	44208614155	42209301630	39707302224	0.954775	0.89818	148	148	0.504397	99.501%	0.572547%	687,103,132	138,101,637	549,001,496	99.1271%	0.60039%	13532098	795	62	344	1451117	106570	752452	15	14.6	0.4	5.4	79.6	3640	eukaryota	272921	272921	810694461	0.000%	6079	6079	767840216	805236041	8.66495	0.135989	all	5341843	2403254872	0.222275	mpileup	IndelRatio	22112417716	0.999212270403333	22.59	979476012
OG370	NOVA	230324	LP	360048676	5590604	59312	6108282	0	371806874	55531011062	52783293689	49057777806	0.950519	0.88343	149	149	0.422227	360048676	53810878162	51478159778	47942252668	0.95665	0.89094	149	149	0.420212	98.8005%	1.20821%	727,148,705	58,044,647	669,104,057	99.3235%	0.444936%	15537438	13	7	44	34571	8689	63519	53.4	52.4	1	15.4	31.2	3640	eukaryota	363678	363678	920666785	0.000%	5983	5983	45842	913393225	56.216	2.38999e-06	all	747232671	844675990	88.4638	mpileup	IndelRatio	26909097484	0.998873943378239	31.77	847850519
OG427	NOVA	230324	LP	228688254	3423726	39552	4158340	0	236309872	35269058487	33833414846	31890158423	0.959295	0.904196	149	149	0.413795	228688254	34168384003	32991085994	31162581746	0.965544	0.91203	149	149	0.412453	99.2228%	0.807711%	787,601,174	86,134,168	701,467,005	99.2805%	0.351183%	14302879	33	14	30	46775	19014	47007	73.7	73	0.7	9.8	16.5	3640	eukaryota	208315	208315	890031026	0.000%	13630	13630	39522	885864726	56.7274	2.12452e-06	all	748863103	830621616	90.1569	mpileup	IndelRatio	17085995389	0.9995702214264	18.7	914321050
OG131	NOVA	230620	LP	265761068	20536148	68144	10252142	0	296617502	43782982976	40277965093	36744156199	0.919946	0.839234	147	147	0.401961	265761068	39551236099	37045123003	33945845289	0.936636	0.858275	148	148	0.399315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG128	NOVA	230620	LP	211936860	16291030	89614	10126128	0	238443632	34821686649	32209569640	29535214577	0.924986	0.848184	146	145	0.397795	211936860	31444374621	29557056592	27195420556	0.939979	0.864874	148	148	0.394889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG27	NOVA	230620	LP	1123972162	99153320	345960	85098200	0	1308569642	1.92698e+11	1.75544e+11	1.59271e+11	0.910976	0.826529	147	146	0.452968	1123972162	1.66797e+11	1.55801e+11	1.42361e+11	0.934078	0.853495	148	148	0.445476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG36	NOVA	230620	LP	494820542	46301414	51706	8529076	0	549702738	81850385708	74581693232	67399701590	0.911195	0.82345	148	148	0.423831	494820542	73857511203	68755057765	62514575616	0.930915	0.846421	149	149	0.419856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG120	NOVA	230620	LP	192856068	14859618	80956	9893380	0	217690022	31713311160	29342558937	26913233934	0.925244	0.848642	146	145	0.395398	192856068	28602379146	26892624679	24748871258	0.940223	0.865273	148	148	0.392589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG123	NOVA	230620	LP	156299664	11932998	52786	7382468	0	175667916	25808022967	23800973009	21774328485	0.922232	0.843704	147	146	0.404031	156299664	23230412102	21803621124	20029680599	0.938581	0.862218	148	148	0.400984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG129	NOVA	230620	LP	100570606	8169342	67554	7968654	0	116776156	16867232000	15555737092	14253110430	0.922246	0.845018	145	143	0.407062	100570606	14882708877	13977349654	12857126564	0.939167	0.863897	148	147	0.401846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG130	NOVA	230620	LP	925966296	70195854	165068	20801080	0	1017128298	1.50744e+11	1.39082e+11	1.26948e+11	0.92264	0.842143	148	148	0.41439	925966296	1.38104e+11	1.29472e+11	1.18632e+11	0.937495	0.859005	149	149	0.412965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG35	NOVA	230620	LP	525670618	50233624	58028	9748450	0	585710720	87239480619	79682884105	72191666064	0.913381	0.827511	148	148	0.455929	525670618	78466662096	73204722337	66704835289	0.93294	0.850104	149	149	0.453041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG15	NOVA	230620	LP	172217458	13429900	23082	2632290	0	188302730	27998755584	25747831176	23421115721	0.919606	0.836506	148	148	0.400233	172217458	25709384180	24043077973	21967187089	0.935187	0.854442	149	149	0.39823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG3	NOVA	230620	LP	224303590	20145856	33246	5099380	0	249582072	37056176186	33916121205	30790626289	0.915262	0.830918	148	148	0.408078	224303590	33457061996	31241897306	28507250499	0.933791	0.852055	149	149	0.404239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG127	NOVA	230620	LP	38625870	3072034	22154	2217862	0	43937920	6379460898	5902665507	5414989265	0.925261	0.848816	145	144	0.419829	38625870	5727797155	5386920796	4958298383	0.940487	0.865655	148	148	0.41741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG122	NOVA	230620	LP	37742450	2969644	20846	2159154	0	42892094	6240043446	5770085929	5291299790	0.924687	0.847959	146	144	0.403561	37742450	5598218899	5262194072	4841940854	0.939976	0.864907	148	148	0.399759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG12	NOVA	230620	LP	345916194	27078534	37298	4216150	0	377248176	56159912686	51597231567	46830923401	0.918756	0.833885	148	148	0.397167	345916194	51667906177	48271000789	44007375537	0.934255	0.851735	149	149	0.394858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG121	NOVA	230620	LP	223986918	16794544	93516	10175672	0	251050650	36730148448	33999682080	31195667381	0.925661	0.84932	146	145	0.398166	223986918	33261087442	31278066503	28794851474	0.94038	0.865722	148	148	0.395691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG34	NOVA	230620	LP	455425710	37796192	173008	19187632	0	512582542	75282410581	69332754472	63327731880	0.920969	0.841202	147	146	0.417726	455425710	67748695461	63485723239	58218337345	0.937077	0.859328	148	148	0.414783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG125	NOVA	230620	LP	138484708	10702324	36608	4380748	0	153604388	22633778529	20926432343	19162063733	0.924566	0.846614	147	147	0.417175	138484708	20611424395	19368700398	17802103670	0.939707	0.863701	148	148	0.415593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG126	NOVA	230620	LP	139588254	10690476	52058	5291142	0	155621930	22846888719	21107229291	19312244902	0.923856	0.84529	147	146	0.399477	139588254	20766074492	19494423105	17899722945	0.938763	0.86197	148	148	0.396844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG95	NOVA	230620	LP	681988932	53827476	73924	13234124	0	749124456	1.11464e+11	1.02293e+11	92865616497	0.917724	0.833147	148	148	0.39528	681988932	1.01768e+11	95111143443	86767981222	0.934591	0.852609	149	149	0.392607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG5	NOVA	230620	LP	1717994906	138922648	258716	66768384	0	1923944654	2.85326e+11	2.61116e+11	2.37162e+11	0.915148	0.831197	148	148	0.436817	1717994906	2.55823e+11	2.3918e+11	2.18527e+11	0.934943	0.854213	148	148	0.430193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG124	NOVA	230620	LP	57209434	5094642	58372	5676366	0	68038814	9718815985	8979619983	8252198481	0.923942	0.849095	143	141	0.423753	57209434	8453724774	7955712738	7336308805	0.94109	0.86782	147	147	0.415444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG181	NOVA	230814	LP	293558720	7369850	69346	5439552	0	306437468	45460895630	43712579964	41313378134	0.961542	0.908767	148	148	0.399986	293558720	43802024897	42413412404	40176922796	0.968298	0.917239	149	149	0.398095	99.2459%	0.765579%	691,555,427	60,400,113	631,155,314	98.8355%	0.266173%	14263085	11	1	20	31061	1232	33069	76.8	75.7	1.1	9	14.2	3640	eukaryota	227409	227410	808817585	0.000%	16614	16614	36447	804268771	56.6595	2.158e-06	all	685947936	739638227	92.741	mpileup	IndelRatio	21902179827	0.998690794494055	20.4	1074962570
OG4	NOVA	230814	LP	190825942	5816456	50446	6908668	0	203601512	30043556093	28950497851	27478263631	0.963618	0.914614	147	148	0.411017	190825942	28430845406	27602176579	26251974232	0.970853	0.923362	148	148	0.402083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG185	NOVA	230814	LP	529466100	14871298	102308	10460702	0	554900408	82380183096	79083086483	74707305977	0.959977	0.90686	148	148	0.395301	529466100	78970544660	76457018597	72426708538	0.968171	0.917136	149	149	0.392937	98.8915%	1.11982%	688,538,519	55,725,321	632,813,198	98.0371%	0.263386%	16943925	26	15	26	60146	20165	36246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45788	890684487	56.1118	2.44804e-06	all	721681319	786662312	91.7397	mpileup	IndelRatio	39488244473	0.997548000580135	35.97	1100530692
OG6	NOVA	230814	LP	664668850	19492888	117588	11444320	0	695723646	103127000158	99281843664	94038856576	0.962714	0.911874	147	148	0.399779	664668850	99142144937	96179528880	91319445371	0.970117	0.921096	149	149	0.397347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG30	NOVA	230814	LP	2547288996	109311290	590852	50939760	0	2708130898	402148201438	383846878543	361748113654	0.954491	0.899539	148	148	0.439625	2547288996	380268358580	367541082108	347861419129	0.966531	0.914779	149	149	0.434147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG11	NOVA	230814	LP	322565434	9002428	60660	5297526	0	336926048	49860096743	48096202946	45587241985	0.964623	0.914303	147	148	0.393946	322565434	48112361448	46705686599	44354171112	0.970763	0.921887	149	149	0.391874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG19	NOVA	230814	LP	1398685238	47875630	420414	40693826	0	1487675108	220373542452	210950144647	199445130178	0.957239	0.905032	147	148	0.444155	1398685238	208508604801	202019536939	191734494902	0.968879	0.919552	149	149	0.438739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG21	NOVA	230814	LP	980834792	35898314	325032	36390568	0	1053448706	155678555399	148715896785	140528650683	0.955275	0.902685	147	148	0.44813	980834792	146080379682	141428439166	134219670615	0.968155	0.918807	148	148	0.44159	NA	NA	NA	NA	NA	NA	NA	47524435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG1G	NOVA	230814	LP	628454530	19368964	146966	16627640	0	664598100	98311874398	94456775379	89401051758	0.960787	0.909362	147	148	0.411256	628454530	93615160455	90806907243	86189610565	0.970002	0.92068	148	148	0.407234	NA	NA	NA	NA	NA	NA	NA	21829108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG25	NOVA	230814	LP	363455216	7331458	455848	16743460	0	387985982	56511161750	54861764349	52330452056	0.970813	0.92602	145	146	0.45845	363455216	54112757063	52757535389	50372054267	0.974956	0.930872	148	148	0.455114	NA	NA	NA	NA	NA	NA	NA	6772431	20	16	39	69240	28341	53124	18.9	18.7	0.2	14.7	66.4	3640	eukaryota	333610	333610	401821964	0.000%	1369	1369	69500	395149764	50.7696	8.37607e-06	all	1105886	52533933	2.10509	mpileup	IndelRatio	27057335458	1.00009482942557	2.66	10174427717
OG183	NOVA	230814	LP	316810500	5989396	113254	8433980	0	331347130	48819001880	47304060588	45028750170	0.968968	0.922361	146	147	0.398864	316810500	47191682358	45954334651	43803413348	0.97378	0.928202	148	148	0.397213	99.5355%	0.474786%	687,670,687	53,825,292	633,845,395	98.751%	0.202355%	11381668	9	5	5	26787	7626	10381	85.5	84.9	0.6	6.8	7.7	3640	eukaryota	66114	66114	724665605	0.000%	43810	43810	12613	723343325	60.8074	8.30344e-07	all	662336379	709448463	93.3593	mpileup	IndelRatio	23596769959	0.999435974248018	30.24	780819837
OG182	NOVA	230814	LP	124805274	3480006	362016	22407580	0	151054876	20414312884	19724740665	18878168372	0.966221	0.924752	134	135	0.408119	124805274	18126484953	17654023420	16917957621	0.973935	0.933328	145	145	0.400145	95.1475%	14.5162%	368,568,782	111,497,659	257,071,123	96.0357%	0.770765%	12325014	43	12	10	70676	16189	15170	64.2	63.4	0.8	13.6	22.2	3640	eukaryota	237803	237803	788991728	0.000%	7297	7297	53880	784235668	54.8522	3.27172e-06	all	667928700	757919324	88.1266	mpileup	IndelRatio	9064586274	0.998809107942456	8.13	1115994175
OG50	NOVA	230814	LP	573148016	16546714	146146	11774830	0	601615706	89183786546	85671859131	81012962862	0.960621	0.908382	147	148	0.413802	573148016	85506524914	82778336846	78470865220	0.968094	0.917718	149	149	0.411491	99.6648%	0.347339%	601,812,462	33,632,215	568,180,247	97.1206%	0.283828%	10727388	34	5	3	64014	6944	3109	85.1	84.3	0.8	7	7.9	3640	eukaryota	64730	64730	643531398	0.000%	34787	34787	22883	642236798	57.7039	1.6967e-06	all	591226465	620956238	95.2123	mpileup	IndelRatio	42755479685	0.999449218386037	62.89	680209709
OG190	NOVA	230814	LP	445628640	11345960	93102	7302246	0	464369948	68910267598	66257457696	62572822194	0.961503	0.908033	148	148	0.399031	445628640	66530784048	64382992022	60929909591	0.967717	0.915815	149	149	0.397415	99.4365%	0.574807%	687,046,501	60,592,144	626,454,358	98.3084%	0.278922%	13392475	9	2	2	27129	2072	2493	78	77	1	10	12	3640	eukaryota	107589	107589	739096996	0.000%	22545	22545	26124	736945216	57.7261	1.68808e-06	all	656675609	715787656	91.7417	mpileup	IndelRatio	33266627559	0.999627115991896	42.16	789385044
OG180	NOVA	230814	LP	235070238	6999238	48188	3355426	0	245473090	36452092587	34965158517	32972482940	0.959209	0.904543	148	148	0.403199	235070238	35100627625	33922843368	32069541852	0.966445	0.913646	149	149	0.401152	99.4524%	0.571894%	700,593,914	71,350,698	629,243,216	99.2833%	0.320206%	12802263	40	155	29	73424	220439	46622	79.2	78.3	0.9	9.3	11.5	3640	eukaryota	117290	117290	752463468	0.000%	24642	24642	38848	750117668	56.0797	2.46621e-06	all	659285701	716779188	91.9789	mpileup	IndelRatio	17550880406	0.999573424410112	22.26	788661019
